CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
715065483,Existing Customer,45,F,3,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,8121.0,1595,6526.0,0.743,1914,45,0.5,0.196,0.0003139,0.99969
708482658,Existing Customer,41,M,3,Graduate,Married,$80K - $120K,Blue,31,3,2,2,9959.0,1946,8013.0,0.725,15594,114,0.676,0.195,0.00011811,0.99988
779635533,Existing Customer,38,F,3,Graduate,Single,Unknown,Blue,21,5,1,3,2348.0,1028,1320.0,0.469,5125,71,0.578,0.438,9.6126e-05,0.9999
721243083,Attrited Customer,55,M,3,Uneducated,Divorced,$80K - $120K,Blue,41,1,3,4,34516.0,2408,32108.0,0.796,1187,40,0.6,0.07,0.99819,0.00181217
712144158,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,48,6,6,3,2370.0,1166,1204.0,0.562,2164,45,0.607,0.492,0.99556,0.00444033
720807183,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,36,3,2,1,15026.0,916,14110.0,0.721,3281,63,0.8,0.061,6.864e-05,0.99993
719981508,Attrited Customer,37,M,2,Uneducated,Single,Unknown,Blue,24,2,2,3,1649.0,0,1649.0,0.864,2574,51,0.7,0.0,0.99495,0.00505
710691633,Existing Customer,58,F,1,High School,Married,Less than $40K,Blue,43,4,1,4,1957.0,1152,805.0,0.899,4546,78,0.5,0.589,0.00014421,0.99986
780638958,Existing Customer,42,F,2,Graduate,Divorced,$40K - $60K,Blue,31,6,2,1,2468.0,1850,618.0,0.775,4483,77,0.54,0.75,6.864e-05,0.99993
713967783,Existing Customer,62,F,0,Unknown,Married,Unknown,Blue,52,6,1,1,2683.0,1707,976.0,1.254,1582,33,0.941,0.636,3.1329e-05,0.99997
713474733,Attrited Customer,51,M,2,Graduate,Single,$80K - $120K,Blue,31,5,3,2,1438.3,327,1111.3,0.528,1783,40,0.481,0.227,0.99447,0.00553
779257233,Existing Customer,47,M,2,Uneducated,Single,$120K +,Blue,29,2,3,2,28852.0,1974,26878.0,0.713,7432,90,0.607,0.068,0.00018494,0.99982
804158583,Existing Customer,60,M,1,High School,Married,Less than $40K,Silver,55,2,2,3,13399.0,1456,11943.0,0.856,16493,122,0.649,0.109,0.00015784,0.99984
804601833,Existing Customer,44,M,2,High School,Unknown,$60K - $80K,Silver,39,1,2,3,34516.0,1601,32915.0,0.686,7491,86,0.72,0.046,0.00016815,0.99983
711079308,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,27,4,2,3,15186.0,0,15186.0,0.483,1884,33,0.435,0.0,0.99499,0.00501
714732183,Existing Customer,47,M,4,Uneducated,Unknown,$40K - $60K,Blue,36,6,3,2,3402.0,1607,1795.0,0.432,3188,65,0.667,0.472,0.00019396,0.99981
719745558,Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,9137.0,1729,7408.0,0.974,4626,77,0.75,0.189,0.00011811,0.99988
709192233,Attrited Customer,50,F,2,Unknown,Married,Unknown,Blue,39,3,2,1,1773.0,0,1773.0,0.228,1764,30,0.111,0.0,0.98692,0.01308
756013833,Existing Customer,57,M,3,Doctorate,Married,$80K - $120K,Blue,50,3,2,3,4522.0,1861,2661.0,0.957,1806,38,0.727,0.412,0.00028744,0.99971
709635858,Existing Customer,56,F,3,Graduate,Married,Less than $40K,Blue,45,6,2,3,2235.0,0,2235.0,0.556,1229,27,0.35,0.0,0.00019864,0.9998
764496708,Existing Customer,54,F,2,High School,Married,Unknown,Blue,47,2,3,3,1997.0,0,1997.0,0.825,4961,82,0.783,0.0,0.00029408,0.99971
789296133,Existing Customer,35,F,3,Doctorate,Single,Unknown,Blue,24,1,1,3,12287.0,770,11517.0,0.612,4601,65,0.757,0.063,0.0001391,0.99986
788864508,Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,37,4,2,2,1554.0,926,628.0,0.785,4997,79,0.927,0.596,0.00012982,0.99987
711310908,Existing Customer,53,F,4,College,Married,Less than $40K,Blue,36,4,1,3,2972.0,2160,812.0,0.956,2552,62,0.676,0.727,9.4455e-05,0.99991
797748708,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,38,5,3,4,3936.0,2024,1912.0,0.988,5001,66,0.692,0.514,0.0005948,0.99941
715391433,Existing Customer,38,M,0,Graduate,Married,$60K - $80K,Blue,33,5,4,4,11741.0,1560,10181.0,0.773,2143,41,0.783,0.133,0.00053513,0.99946
717008358,Existing Customer,40,F,1,Unknown,Married,Less than $40K,Blue,36,1,2,2,6540.0,0,6540.0,0.723,7919,88,0.6,0.0,0.00011743,0.99988
787452333,Attrited Customer,39,F,1,High School,Married,Less than $40K,Blue,25,2,2,1,2024.0,0,2024.0,0.801,2870,36,0.5,0.0,0.98429,0.01571
719818983,Attrited Customer,39,M,1,College,Divorced,$80K - $120K,Blue,28,1,3,4,12464.0,0,12464.0,0.864,1195,35,0.522,0.0,0.99788,0.00211807
715077483,Existing Customer,47,F,3,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438.3,772,666.3,1.451,2250,40,0.905,0.537,0.00077466,0.99923
715129233,Existing Customer,51,F,4,High School,Single,Less than $40K,Blue,36,6,3,3,2902.0,1634,1268.0,0.588,4748,74,0.51,0.563,0.00030842,0.99969
771411408,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,38,2,3,4,2673.0,0,2673.0,1.043,4929,54,0.459,0.0,0.99825,0.00175068
771638733,Attrited Customer,49,M,3,Doctorate,Single,$40K - $60K,Blue,37,5,2,3,4354.0,0,4354.0,0.738,2750,59,0.686,0.0,0.99653,0.00346592
713557533,Existing Customer,34,M,3,High School,Single,$40K - $60K,Blue,21,4,1,3,4353.0,1655,2698.0,0.806,2664,81,0.884,0.38,9.3448e-05,0.99991
712636308,Existing Customer,65,F,2,High School,Married,$40K - $60K,Blue,45,6,2,2,2658.0,1514,1144.0,1.193,1627,26,1.0,0.57,0.00011065,0.99989
709159308,Existing Customer,42,F,4,High School,Single,Less than $40K,Blue,30,3,1,3,6172.0,1212,4960.0,0.723,16622,99,0.65,0.196,9.4447e-05,0.99991
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1,1981.0,1518,463.0,1.019,973,25,0.923,0.766,0.97155,0.02845
771190083,Existing Customer,36,F,3,Post-Graduate,Single,Less than $40K,Blue,23,6,2,1,2410.0,1705,705.0,0.798,2505,69,0.568,0.707,8.381e-05,0.99992
716475183,Existing Customer,45,M,3,Graduate,Unknown,$60K - $80K,Blue,35,3,3,3,10290.0,753,9537.0,0.858,4326,81,0.761,0.073,0.0003139,0.99969
711426033,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Blue,39,3,2,2,11332.0,946,10386.0,0.857,3806,65,0.667,0.083,0.00011382,0.99989
788528958,Existing Customer,45,M,4,Graduate,Single,$120K +,Blue,38,1,1,3,9036.0,0,9036.0,0.753,8356,79,0.681,0.0,9.7154e-05,0.9999
714492783,Attrited Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.346,1517,38,0.407,0.0,0.99694,0.00305523
713063958,Existing Customer,51,M,1,Graduate,Single,$80K - $120K,Blue,39,1,1,3,7562.0,1080,6482.0,0.561,5010,85,0.7,0.143,8.6952e-05,0.99991
708831858,Attrited Customer,43,F,3,Uneducated,Married,Less than $40K,Blue,30,1,3,4,4579.0,1506,3073.0,0.443,1915,44,0.375,0.329,0.99819,0.00181217
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,34516.0,1597,32919.0,0.858,1628,51,1.217,0.046,0.00031104,0.99969
772155108,Existing Customer,62,F,0,High School,Married,Less than $40K,Blue,51,6,3,4,1438.3,0,1438.3,0.702,1445,38,0.31,0.0,0.00043049,0.99957
711816108,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,29,2,2,4,18563.0,0,18563.0,0.729,2395,45,0.552,0.0,0.99697,0.00302546
713723433,Existing Customer,52,F,4,High School,Single,Less than $40K,Blue,44,1,1,3,5721.0,0,5721.0,0.57,4188,79,0.881,0.0,9.4447e-05,0.99991
712542258,Existing Customer,47,F,5,Unknown,Married,Less than $40K,Blue,40,5,1,3,2950.0,2000,950.0,0.882,4742,79,0.837,0.678,0.00010512,0.99989
788997408,Existing Customer,65,F,2,Doctorate,Single,Less than $40K,Blue,53,6,3,2,2195.0,1917,278.0,0.535,4205,65,0.625,0.873,0.00026028,0.99974
721241583,Existing Customer,48,F,3,Graduate,Married,Less than $40K,Blue,43,5,3,2,2109.0,1205,904.0,0.514,2935,60,0.935,0.571,0.00018665,0.99981
715358283,Existing Customer,57,F,2,Uneducated,Married,Less than $40K,Blue,46,2,3,2,2129.0,1139,990.0,1.025,4509,73,0.825,0.535,0.00018494,0.99982
720168558,Existing Customer,39,F,0,Graduate,Married,Less than $40K,Blue,36,3,3,3,2936.0,0,2936.0,0.842,4876,74,0.542,0.0,0.0002596,0.99974
711813258,Existing Customer,56,M,2,College,Single,$60K - $80K,Gold,43,2,1,2,34516.0,2022,32494.0,0.761,13633,116,0.785,0.059,6.1692e-05,0.99994
721080183,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,20,2,2,3,4883.0,0,4883.0,0.724,4613,82,1.0,0.0,0.00017969,0.99982
714305508,Existing Customer,46,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,3,2,13387.0,0,13387.0,0.746,3706,81,0.62,0.0,0.00019191,0.99981
812627208,Existing Customer,60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,7.7286e-05,0.99992
717195933,Attrited Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,30,2,2,3,5298.0,0,5298.0,0.857,2431,37,0.542,0.0,0.99499,0.00501
822948708,Existing Customer,42,F,3,Uneducated,Divorced,Less than $40K,Blue,38,5,2,2,3131.0,849,2282.0,0.992,3108,62,0.59,0.271,0.00012144,0.99988
798796233,Existing Customer,37,F,3,High School,Married,$40K - $60K,Blue,31,5,3,3,1586.0,1038,548.0,0.973,1724,24,0.714,0.654,0.00030516,0.99969
714975633,Existing Customer,51,F,2,High School,Single,Unknown,Blue,36,2,1,2,2319.0,1347,972.0,0.722,7558,85,0.491,0.581,5.3542e-05,0.99995
711688983,Existing Customer,51,M,2,Unknown,Divorced,$80K - $120K,Blue,38,4,2,3,21382.0,1692,19690.0,0.731,3060,66,0.65,0.079,0.00021042,0.99979
711676008,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,44,5,2,2,2019.0,991,1028.0,0.799,3603,59,0.967,0.491,0.00010684,0.99989
715338783,Existing Customer,32,M,1,High School,Single,$60K - $80K,Blue,36,4,2,2,2999.0,0,2999.0,0.812,3018,80,0.778,0.0,0.00010386,0.9999
756691608,Existing Customer,37,F,3,Graduate,Married,Unknown,Blue,30,5,3,3,4554.0,780,3774.0,0.658,4816,81,0.588,0.171,0.0003139,0.99969
714771708,Existing Customer,36,F,0,College,Unknown,Unknown,Blue,26,5,3,3,4692.0,0,4692.0,0.837,4281,69,0.643,0.0,0.00025239,0.99975
721409358,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,21,3,2,1,1937.0,733,1204.0,0.826,4547,73,0.973,0.378,6.6245e-05,0.99993
718980633,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,36,3,3,3,6452.0,1151,5301.0,0.884,4835,84,0.714,0.178,0.00029411,0.99971
709339758,Existing Customer,43,M,3,Unknown,Single,$120K +,Blue,30,4,2,3,11926.0,1766,10160.0,0.875,3778,84,0.75,0.148,0.00021834,0.99978
769587258,Existing Customer,38,M,3,College,Single,$60K - $80K,Silver,32,4,2,2,30082.0,1671,28411.0,0.707,15240,126,0.8,0.056,0.00010375,0.9999
779310033,Attrited Customer,42,F,4,Doctorate,Married,Less than $40K,Blue,24,3,2,3,4304.0,0,4304.0,0.183,1788,36,0.091,0.0,0.99657,0.00342939
717548358,Existing Customer,38,F,1,College,Married,Less than $40K,Blue,25,3,3,1,2580.0,2265,315.0,0.824,1665,57,0.629,0.878,9.8992e-05,0.9999
710944608,Existing Customer,39,M,3,Graduate,Unknown,$80K - $120K,Blue,31,6,2,4,8434.0,2222,6212.0,0.691,1414,27,0.929,0.263,0.00033886,0.99966
708957183,Existing Customer,48,M,0,Unknown,Divorced,$40K - $60K,Blue,36,3,1,0,2708.0,2517,191.0,0.568,2198,41,0.864,0.929,1.9163e-05,0.99998
808281483,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,41,2,3,3,2665.0,2157,508.0,0.637,4249,76,1.235,0.809,0.00033251,0.99967
708644208,Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,34,5,2,4,5858.0,0,5858.0,0.853,3355,77,0.604,0.0,0.00032656,0.99967
808675083,Existing Customer,61,M,1,Graduate,Single,Unknown,Blue,56,5,3,2,4235.0,1675,2560.0,1.079,3862,76,0.949,0.396,0.00016883,0.99983
716447733,Existing Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,18,5,3,3,6407.0,963,5444.0,1.052,1921,43,0.72,0.15,0.0003139,0.99969
751518633,Attrited Customer,48,M,5,Post-Graduate,Single,$120K +,Silver,41,5,3,1,34516.0,2517,31999.0,0.553,2260,50,0.786,0.073,0.99167,0.00833
714786483,Existing Customer,45,M,4,College,Single,$60K - $80K,Blue,35,2,2,3,13445.0,1186,12259.0,0.56,7377,82,0.608,0.088,0.00019519,0.9998
791856033,Attrited Customer,45,M,2,College,Divorced,$80K - $120K,Blue,39,3,4,4,34516.0,0,34516.0,1.014,1041,27,0.35,0.0,0.99835,0.00164579
708905733,Existing Customer,45,M,5,Uneducated,Single,$60K - $80K,Blue,32,1,2,1,20633.0,1989,18644.0,0.67,7570,91,0.655,0.096,7.2863e-05,0.99993
709064208,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,32,4,3,6,1628.0,275,1353.0,0.69,2219,49,0.531,0.169,0.99938,0.0006198
720294258,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,30,4,2,2,2558.0,0,2558.0,0.728,4635,82,0.64,0.0,0.00011937,0.99988
736552308,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,41,3,1,3,3521.0,672,2849.0,0.655,3291,65,0.757,0.191,9.7154e-05,0.9999
712165308,Existing Customer,45,F,2,Doctorate,Single,Unknown,Blue,36,4,2,4,7738.0,947,6791.0,0.845,4255,61,0.694,0.122,0.00047251,0.99953
709742958,Existing Customer,45,M,5,High School,Married,$60K - $80K,Blue,37,3,1,3,15626.0,1148,14478.0,1.028,3386,65,0.711,0.073,9.2974e-05,0.99991
811571733,Existing Customer,26,F,0,Unknown,Single,Unknown,Blue,13,4,2,2,2600.0,1876,724.0,0.606,2625,45,0.364,0.722,0.00010736,0.99989
713027058,Attrited Customer,46,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2,3,2292.0,0,2292.0,0.568,2595,31,0.409,0.0,0.99657,0.00342939
714147858,Existing Customer,44,M,3,High School,Single,$80K - $120K,Blue,35,3,3,4,18358.0,1044,17314.0,0.524,3920,85,0.491,0.057,0.00052052,0.99948
824782008,Existing Customer,42,M,3,High School,Unknown,$60K - $80K,Blue,38,5,1,2,10239.0,510,9729.0,0.344,1228,26,0.529,0.05,5.5559e-05,0.99994
715986258,Existing Customer,53,F,1,Uneducated,Single,$40K - $60K,Silver,41,3,3,2,15845.0,1675,14170.0,0.514,4037,68,0.447,0.106,0.00015686,0.99984
806256333,Attrited Customer,41,M,4,Graduate,Unknown,$60K - $80K,Blue,36,2,3,5,1438.3,312,1126.3,0.657,1786,26,0.733,0.217,0.99893,0.00106612
710232483,Existing Customer,49,F,1,Uneducated,Married,Unknown,Blue,36,2,3,2,19846.0,2162,17684.0,0.602,16908,122,0.694,0.109,0.0001736,0.99983
712891833,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,36,3,1,1,2723.0,1902,821.0,0.723,3875,84,0.75,0.698,3.3214e-05,0.99997
710505483,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,11117.0,0,11117.0,0.814,3099,69,0.816,0.0,0.00032275,0.99968
789396783,Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,20,3,3,4,2112.0,1109,1003.0,0.693,4729,78,0.733,0.525,0.00043049,0.99957
718328283,Existing Customer,40,F,4,High School,Single,Less than $40K,Blue,36,2,1,3,3961.0,1531,2430.0,0.646,12631,100,0.852,0.387,9.4447e-05,0.99991
747551658,Existing Customer,47,M,3,High School,Unknown,$80K - $120K,Silver,40,5,3,2,34516.0,1371,33145.0,0.691,15930,123,0.836,0.04,0.00016395,0.99984
712765158,Existing Customer,26,F,1,High School,Single,Less than $40K,Blue,15,5,3,3,2539.0,2162,377.0,0.635,2386,47,0.382,0.852,0.00027604,0.99972
819129858,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,0,4745.0,1270,3475.0,0.93,1519,31,0.938,0.268,6.6354e-05,0.99993
715022133,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,47,6,2,2,6363.0,1162,5201.0,0.644,1256,26,1.0,0.183,0.00011382,0.99989
772698783,Existing Customer,50,F,2,College,Married,Less than $40K,Blue,40,3,2,4,8416.0,1549,6867.0,0.643,13988,124,0.771,0.184,0.00031749,0.99968
712497783,Existing Customer,56,F,2,Unknown,Married,Less than $40K,Blue,48,1,2,3,9092.0,1363,7729.0,0.83,14779,94,0.843,0.15,0.00021042,0.99979
792795933,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,30,5,6,2,2669.0,2397,272.0,0.807,3847,65,0.585,0.898,0.00013328,0.99987
716537433,Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,36,5,4,1,2428.0,2005,423.0,0.835,5170,68,0.659,0.826,0.00012746,0.99987
721062408,Existing Customer,54,M,2,Uneducated,Divorced,$40K - $60K,Blue,34,4,3,4,6387.0,1597,4790.0,0.689,1294,26,0.529,0.25,0.00053055,0.99947
708897408,Existing Customer,46,M,3,College,Single,$60K - $80K,Blue,36,4,2,3,1621.0,787,834.0,0.551,4719,73,0.738,0.486,0.00019313,0.99981
709841433,Existing Customer,45,F,2,Graduate,Divorced,Less than $40K,Blue,33,6,3,3,3855.0,1188,2667.0,0.927,3885,83,0.627,0.308,0.00030251,0.9997
712965183,Existing Customer,63,F,2,Graduate,Married,Less than $40K,Blue,52,5,2,3,2689.0,2101,588.0,0.416,1188,35,0.75,0.781,0.00019143,0.99981
710706558,Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,42,3,1,3,2680.0,1753,927.0,0.32,1154,33,0.571,0.654,9.7154e-05,0.9999
721234308,Existing Customer,35,F,2,Uneducated,Married,Less than $40K,Blue,21,6,2,3,5825.0,1815,4010.0,1.132,2820,62,0.879,0.312,0.00019683,0.9998
713009208,Existing Customer,54,F,3,Graduate,Single,Less than $40K,Blue,44,3,2,3,2077.0,1634,443.0,0.771,4292,66,0.833,0.787,0.00019864,0.9998
720191883,Existing Customer,45,M,3,High School,Single,$60K - $80K,Blue,35,5,3,3,7050.0,659,6391.0,0.52,1236,36,1.0,0.093,0.00030516,0.99969
714412308,Attrited Customer,33,M,3,Graduate,Married,$80K - $120K,Blue,36,6,3,5,7140.0,0,7140.0,0.401,916,18,0.2,0.0,0.99892,0.0010775
714091983,Existing Customer,42,M,2,High School,Single,$60K - $80K,Blue,34,4,4,3,3336.0,1753,1583.0,0.69,1168,27,1.25,0.525,0.00035539,0.99964
778327908,Existing Customer,50,M,2,Uneducated,Single,Less than $40K,Blue,40,4,3,5,2419.0,2380,39.0,0.695,4099,73,0.659,0.984,0.00091777,0.99908
719227233,Existing Customer,27,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,3,1553.0,723,830.0,0.666,1954,43,0.344,0.466,0.00031211,0.99969
720887058,Existing Customer,51,F,1,Unknown,Married,Unknown,Blue,35,1,2,3,3668.0,0,3668.0,0.655,4753,87,0.812,0.0,0.00019751,0.9998
716421633,Attrited Customer,43,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,4,3523.0,0,3523.0,0.973,3174,44,0.222,0.0,0.99706,0.00294141
712770408,Attrited Customer,42,F,2,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,3413.0,0,3413.0,0.593,2285,40,0.429,0.0,0.99447,0.00553
709597983,Existing Customer,65,M,0,Doctorate,Divorced,Less than $40K,Blue,56,6,1,3,1573.0,653,920.0,0.71,3349,77,0.674,0.415,0.00011504,0.99988
717800358,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,36,3,3,4,10111.0,868,9243.0,0.748,4791,68,0.889,0.086,0.00052052,0.99948
715143333,Existing Customer,45,F,1,High School,Divorced,Less than $40K,Blue,36,6,2,2,9433.0,1578,7855.0,0.66,3910,81,0.653,0.167,0.00010386,0.9999
709332408,Existing Customer,44,F,1,High School,Single,Less than $40K,Blue,36,3,3,3,6159.0,1640,4519.0,0.619,13517,106,0.656,0.266,0.00027604,0.99972
717840108,Attrited Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,41,2,3,6,4806.0,1357,3449.0,0.573,1771,35,0.346,0.282,0.99945,0.00055285
716165508,Existing Customer,51,M,2,Uneducated,Married,$60K - $80K,Blue,40,2,1,1,3559.0,0,3559.0,0.585,4498,94,0.649,0.0,3.415e-05,0.99997
710201058,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,38,3,3,2,1485.0,736,749.0,0.622,4198,65,0.912,0.496,0.00018864,0.99981
716632758,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36,2,2,0,2802.0,2363,439.0,0.75,1295,40,0.6,0.843,4.3568e-05,0.99996
715493733,Attrited Customer,53,M,2,Graduate,Married,$40K - $60K,Blue,36,2,3,4,5735.0,0,5735.0,1.009,9088,64,0.684,0.0,0.99807,0.00193323
721217283,Existing Customer,27,M,0,Graduate,Single,$120K +,Blue,17,6,2,2,8713.0,1354,7359.0,0.558,2094,36,0.333,0.155,9.7673e-05,0.9999
711297483,Existing Customer,47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16,0.00020195,0.9998
710312658,Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,43,4,3,3,6266.0,1819,4447.0,0.744,1456,27,1.077,0.29,0.00033251,0.99967
715055433,Existing Customer,36,M,3,Uneducated,Married,$60K - $80K,Blue,22,6,3,4,2224.0,1772,452.0,0.81,2004,44,0.419,0.797,0.00055052,0.99945
771497283,Existing Customer,40,F,2,High School,Divorced,Less than $40K,Blue,28,4,6,3,2917.0,1310,1607.0,0.757,4736,79,0.795,0.449,0.00023216,0.99977
713497983,Existing Customer,49,M,5,High School,Single,$60K - $80K,Blue,36,1,2,2,5578.0,0,5578.0,0.627,3459,53,0.71,0.0,0.00011423,0.99989
719538183,Existing Customer,47,M,1,High School,Married,$60K - $80K,Blue,36,4,4,3,20789.0,0,20789.0,0.82,4105,67,0.718,0.0,0.00033359,0.99967
771455508,Existing Customer,60,F,0,College,Single,Less than $40K,Blue,48,5,1,3,1438.3,0,1438.3,0.653,4104,83,0.729,0.0,7.7286e-05,0.99992
788741733,Existing Customer,53,F,1,Graduate,Married,Less than $40K,Blue,32,4,2,3,7832.0,1784,6048.0,0.711,14614,106,0.656,0.228,0.00017969,0.99982
757256358,Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,38,1,3,3,3243.0,1580,1663.0,1.075,15710,122,0.743,0.487,0.0003139,0.99969
788610258,Existing Customer,49,M,4,College,Unknown,Less than $40K,Blue,43,5,2,4,9652.0,2517,7135.0,0.889,3762,73,0.587,0.261,0.00033297,0.99967
709085358,Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,36,3,3,4,2601.0,1817,784.0,0.663,2542,67,0.675,0.699,0.00048435,0.99952
718394658,Existing Customer,31,F,0,Graduate,Single,Less than $40K,Blue,22,3,1,1,4254.0,2464,1790.0,0.764,2366,62,0.722,0.579,2.8501e-05,0.99997
714557583,Existing Customer,58,F,2,College,Single,Less than $40K,Blue,36,6,4,0,2212.0,1902,310.0,0.691,4976,79,0.975,0.86,7.7964e-05,0.99992
714005508,Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,36,2,2,2,4146.0,2027,2119.0,0.74,4323,64,0.684,0.489,0.00011937,0.99988
715725858,Existing Customer,43,F,3,Post-Graduate,Single,Less than $40K,Blue,26,6,2,2,2256.0,1346,910.0,0.911,4893,76,0.81,0.597,0.00013897,0.99986
709965858,Existing Customer,46,M,1,High School,Married,$120K +,Blue,28,4,3,3,9880.0,1792,8088.0,0.804,4609,80,0.951,0.181,0.00027604,0.99972
720352533,Existing Customer,43,M,3,High School,Unknown,$60K - $80K,Blue,36,5,3,3,20811.0,1425,19386.0,0.382,1483,38,0.52,0.068,0.00030516,0.99969
826136283,Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,34,3,3,2,2450.0,1981,469.0,0.712,4352,66,0.784,0.809,0.00018145,0.99982
715659333,Existing Customer,43,F,4,High School,Single,$40K - $60K,Blue,36,3,3,2,4902.0,2517,2385.0,0.982,4508,69,0.643,0.513,0.00018339,0.99982
720171033,Existing Customer,45,M,4,Unknown,Married,$60K - $80K,Blue,36,6,1,1,11498.0,1577,9921.0,0.756,4014,70,0.489,0.137,3.8289e-05,0.99996
718855983,Existing Customer,49,F,4,High School,Single,Unknown,Blue,36,3,3,4,13039.0,1840,11199.0,0.793,4010,69,0.5,0.141,0.00052608,0.99947
713531808,Existing Customer,38,F,1,Doctorate,Married,Less than $40K,Blue,28,6,1,1,1438.3,0,1438.3,0.813,4475,74,0.644,0.0,4.5115e-05,0.99995
716944983,Existing Customer,61,M,0,Uneducated,Married,$120K +,Blue,36,4,3,4,24172.0,2517,21655.0,0.424,1658,27,0.5,0.104,0.00045531,0.99954
718877883,Attrited Customer,44,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,1,5644.0,2517,3127.0,0.86,2440,44,0.76,0.446,0.97428,0.02572
817197333,Existing Customer,26,F,1,Uneducated,Single,Unknown,Blue,13,6,2,3,12007.0,956,11051.0,0.832,2678,50,0.471,0.08,0.00018475,0.99982
717971208,Existing Customer,39,F,5,Graduate,Single,Less than $40K,Blue,28,3,3,2,2077.0,0,2077.0,0.59,3647,69,0.917,0.0,0.0001857,0.99981
779058108,Existing Customer,49,M,3,Graduate,Divorced,$60K - $80K,Blue,30,6,1,2,2536.0,1823,713.0,0.703,1468,23,0.353,0.719,5.7151e-05,0.99994
